CIK,Company Name,SIC,Industry,State Location,State Inc,Filling Date,URL
0001583648,"PIERIS PHARMACEUTICALS, INC. ",2834,PHARMACEUTICAL PREPARATIONS,MA,NV,2022-03-02,https://www.sec.gov/Archives/edgar/data/1583648/000158364822000016/pirs-20211231.htm
0001583648,"PIERIS PHARMACEUTICALS, INC. ",2834,PHARMACEUTICAL PREPARATIONS,MA,NV,2021-03-31,https://www.sec.gov/Archives/edgar/data/1583648/000158364821000005/pirs-20201231.htm
0000318673,SECURITY NATIONAL FINANCIAL CORP ,6199,FINANCE SERVICES,UT,UT,2022-03-31,https://www.sec.gov/Archives/edgar/data/318673/000149315222008236/form10-k.htm
0000318673,SECURITY NATIONAL FINANCIAL CORP ,6199,FINANCE SERVICES,UT,UT,2021-03-31,https://www.sec.gov/Archives/edgar/data/318673/000109690621000634/snfca_10k.htm
0001077688,HOOKER FURNISHINGS Corp ,2510,HOUSEHOLD FURNITURE,VA,VA,2022-04-15,https://www.sec.gov/Archives/edgar/data/1077688/000118518522000451/hookerfurn20220130_10k.htm
0001077688,HOOKER FURNISHINGS Corp ,2510,HOUSEHOLD FURNITURE,VA,VA,2021-04-16,https://www.sec.gov/Archives/edgar/data/1077688/000118518521000547/hookerfurn20210131_10k.htm
0001549966,Silvercrest Asset Management Group Inc. ,6282,INVESTMENT ADVICE,NY,DE,2022-03-02,https://www.sec.gov/Archives/edgar/data/1549966/000095017022002690/samg-20211231.htm
0001549966,Silvercrest Asset Management Group Inc. ,6282,INVESTMENT ADVICE,NY,DE,2021-03-04,https://www.sec.gov/Archives/edgar/data/1549966/000156459021010956/samg-10k_20201231.htm
0001650101,ADDENTAX GROUP CORP. ,7330,SERVICES,F4,NV,2021-06-29,https://www.sec.gov/Archives/edgar/data/1650101/000149315221015510/form10-k.htm
0001449488,CSI Compressco LP ,1389,OIL,TX,DE,2022-03-14,https://www.sec.gov/Archives/edgar/data/1449488/000144948822000010/cclp-20211231.htm
0001449488,CSI Compressco LP ,1389,OIL,TX,DE,2021-03-04,https://www.sec.gov/Archives/edgar/data/1449488/000144948821000004/cclp-20201231.htm
0001494650,"OptiNose, Inc. ",2834,PHARMACEUTICAL PREPARATIONS,PA,DE,2022-03-08,https://www.sec.gov/Archives/edgar/data/1494650/000149465022000019/optn-20211231.htm
0001494650,"OptiNose, Inc. ",2834,PHARMACEUTICAL PREPARATIONS,PA,DE,2021-03-03,https://www.sec.gov/Archives/edgar/data/1494650/000149465021000010/optn-20201231.htm
0001408443,Milestone Pharmaceuticals Inc. ,2834,PHARMACEUTICAL PREPARATIONS,A8,A8,2022-03-24,https://www.sec.gov/Archives/edgar/data/1408443/000155837022004205/mist-20211231x10k.htm
0001408443,Milestone Pharmaceuticals Inc. ,2834,PHARMACEUTICAL PREPARATIONS,A8,A8,2021-03-29,https://www.sec.gov/Archives/edgar/data/1408443/000155837021003631/mist-20201231x10k.htm
0000320340,CoreCard Corp ,7372,SERVICES,GA,GA,2022-03-03,https://www.sec.gov/Archives/edgar/data/320340/000143774922005090/ins20211231_10k.htm
0000320340,CoreCard Corp ,7372,SERVICES,GA,GA,2021-03-04,https://www.sec.gov/Archives/edgar/data/320340/000143774921004982/ins20201231_10k.htm
0000903651,INNODATA INC ,7374,SERVICES,NJ,DE,2022-03-24,https://www.sec.gov/Archives/edgar/data/903651/000141057822000489/inod-20211231x10k.htm
0000903651,INNODATA INC ,7374,SERVICES,NJ,DE,2021-03-15,https://www.sec.gov/Archives/edgar/data/903651/000110465921035749/tm214069d1_10k.htm
0001729149,"VIEMED HEALTHCARE, INC. ",8090,SERVICES,LA,A1,2022-03-07,https://www.sec.gov/Archives/edgar/data/1729149/000172914922000020/vmd-20211231.htm
0001729149,"VIEMED HEALTHCARE, INC. ",8090,SERVICES,LA,A1,2021-03-03,https://www.sec.gov/Archives/edgar/data/1729149/000172914921000049/vmd-20201231.htm
0001316517,"Kandi Technologies Group, Inc. ",3711,MOTOR VEHICLES & PASSENGER CAR BODIES,F4,DE,2022-03-15,https://www.sec.gov/Archives/edgar/data/1316517/000121390022012325/test.htm
0001316517,"Kandi Technologies Group, Inc. ",3711,MOTOR VEHICLES & PASSENGER CAR BODIES,F4,DE,2021-03-30,https://www.sec.gov/Archives/edgar/data/1316517/000121390021018480/f10k2020_kanditech.htm
0001852332,Banner Acquisition Corp. ,6770,BLANK CHECKS,UT,DE,2022-04-07,https://www.sec.gov/Archives/edgar/data/1852332/000110465922043323/bnnru-20211231x10k.htm
0001384135,"Lithium & Boron Technology, Inc. ",2810,INDUSTRIAL INORGANIC CHEMICALS,F4,NV,2022-03-31,https://www.sec.gov/Archives/edgar/data/1384135/000118518522000365/lbtech20211231_10k.htm
0001384135,"Lithium & Boron Technology, Inc. ",2810,INDUSTRIAL INORGANIC CHEMICALS,F4,NV,2021-04-15,https://www.sec.gov/Archives/edgar/data/1384135/000118518521000535/lbtech20201231_10k.htm
0001529628,"Smart Sand, Inc. ",1400,MINING,TX,DE,2022-03-08,https://www.sec.gov/Archives/edgar/data/1529628/000152962822000029/snd-20211231.htm
0001529628,"Smart Sand, Inc. ",1400,MINING,TX,DE,2021-03-03,https://www.sec.gov/Archives/edgar/data/1529628/000152962821000067/snd-20201231.htm
0001817868,Jupiter Acquisition Corp ,6770,BLANK CHECKS,FL,DE,2022-04-01,https://www.sec.gov/Archives/edgar/data/1817868/000121390022016996/f10k2021_jupiteracq.htm
0000730255,CalAmp Corp. ,3663,RADIO & TV BROADCASTING & COMMUNICATIONS EQUIPMENT,CA,DE,2022-04-28,https://www.sec.gov/Archives/edgar/data/730255/000156459022016493/camp-10k_20220228.htm
0000730255,CalAmp Corp. ,3663,RADIO & TV BROADCASTING & COMMUNICATIONS EQUIPMENT,CA,DE,2021-04-22,https://www.sec.gov/Archives/edgar/data/730255/000156459021020114/camp-10k_20210228.htm
0001000209,MEDALLION FINANCIAL CORP ,6199,FINANCE SERVICES,NY,DE,2022-03-14,https://www.sec.gov/Archives/edgar/data/1000209/000095017022003603/mfin-20211231.htm
0001000209,MEDALLION FINANCIAL CORP ,6199,FINANCE SERVICES,NY,DE,2021-03-16,https://www.sec.gov/Archives/edgar/data/1000209/000156459021013216/mfin-10k_20201231.htm
0001722010,OP Bancorp ,6022,STATE COMMERCIAL BANKS,CA,CA,2022-03-18,https://www.sec.gov/Archives/edgar/data/1722010/000162828022006724/opbk-20211231.htm
0001722010,OP Bancorp ,6022,STATE COMMERCIAL BANKS,CA,CA,2021-03-15,https://www.sec.gov/Archives/edgar/data/1722010/000156459021013169/opbk-10k_20201231.htm
0001176309,ORAMED PHARMACEUTICALS INC. ,2834,PHARMACEUTICAL PREPARATIONS,NY,DE,2021-11-24,https://www.sec.gov/Archives/edgar/data/1176309/000121390021062009/f10k2021_oramedpharma.htm
0001528287,NeuroPace Inc ,3841,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,CA,DE,2022-03-10,https://www.sec.gov/Archives/edgar/data/1528287/000152828722000006/npce-20211231.htm
0001772720,XL Fleet Corp. ,3714,MOTOR VEHICLE PARTS & ACCESSORIES,MA,DE,2022-03-01,https://www.sec.gov/Archives/edgar/data/1772720/000121390022010097/f10k2021_xlfleetcorp.htm
0001772720,XL Fleet Corp. ,3714,MOTOR VEHICLE PARTS & ACCESSORIES,MA,DE,2021-03-31,https://www.sec.gov/Archives/edgar/data/1772720/000121390021019311/f10k2020_xlfleetcorp.htm
0001157647,"Western New England Bancorp, Inc. ",6035,SAVINGS INSTITUTION,MA,MA,2022-03-11,https://www.sec.gov/Archives/edgar/data/1157647/000138713122003574/wneb-10k_123121.htm
0001157647,"Western New England Bancorp, Inc. ",6035,SAVINGS INSTITUTION,MA,MA,2021-03-11,https://www.sec.gov/Archives/edgar/data/1157647/000138713121003468/wneb-10k_123120.htm
0000069733,"NATHANS FAMOUS, INC. ",5812,RETAIL,NY,DE,2021-06-11,https://www.sec.gov/Archives/edgar/data/69733/000143774921014536/nath20210328_10k.htm
0001870129,Rose Hill Acquisition Corp ,6770,BLANK CHECKS,GA,E9,2022-03-31,https://www.sec.gov/Archives/edgar/data/1870129/000119312522092038/d105472d10k.htm
0001665300,"Phunware, Inc. ",7374,SERVICES,X1,DE,2022-04-07,https://www.sec.gov/Archives/edgar/data/1665300/000162828022008722/phun-20211231.htm
0001665300,"Phunware, Inc. ",7374,SERVICES,X1,DE,2021-03-31,https://www.sec.gov/Archives/edgar/data/1665300/000162828021006256/phun-20201231.htm
0001693577,"MainStreet Bancshares, Inc. ",6022,STATE COMMERCIAL BANKS,VA,VA,2022-03-23,https://www.sec.gov/Archives/edgar/data/1693577/000156459022011471/mnsb-10k_20211231.htm
0001693577,"MainStreet Bancshares, Inc. ",6022,STATE COMMERCIAL BANKS,VA,VA,2021-03-23,https://www.sec.gov/Archives/edgar/data/1693577/000156459021014874/mnsb-10k_20201231.htm
0000763532,LSI INDUSTRIES INC ,3640,ELECTRIC LIGHTING & WIRING EQUIPMENT,OH,OH,2021-09-10,https://www.sec.gov/Archives/edgar/data/763532/000143774921021914/lyts20210630_10k.htm
0001043000,"SONIDA SENIOR LIVING, INC. ",8050,SERVICES,TX,DE,2022-04-15,https://www.sec.gov/Archives/edgar/data/1043000/000162828022009364/snda-20211231.htm
0001043000,"SONIDA SENIOR LIVING, INC. ",8050,SERVICES,TX,DE,2021-03-31,https://www.sec.gov/Archives/edgar/data/1043000/000156459021017126/csu-10k_20201231.htm
0001286613,LINCOLN EDUCATIONAL SERVICES CORP ,8200,SERVICES,NJ,NJ,2022-03-03,https://www.sec.gov/Archives/edgar/data/1286613/000114036122007738/brhc10034664_10k.htm
0001286613,LINCOLN EDUCATIONAL SERVICES CORP ,8200,SERVICES,NJ,NJ,2021-03-09,https://www.sec.gov/Archives/edgar/data/1286613/000114036121007700/brhc10021355_10k.htm
0001042074,"CymaBay Therapeutics, Inc. ",2834,PHARMACEUTICAL PREPARATIONS,CA,DE,2022-03-17,https://www.sec.gov/Archives/edgar/data/1042074/000119312522078287/d274434d10k.htm
0001042074,"CymaBay Therapeutics, Inc. ",2834,PHARMACEUTICAL PREPARATIONS,CA,DE,2021-03-25,https://www.sec.gov/Archives/edgar/data/1042074/000119312521094424/d41924d10k.htm
0000785557,DLH Holdings Corp. ,7363,SERVICES,GA,NJ,2021-12-06,https://www.sec.gov/Archives/edgar/data/785557/000078555721000026/dlhc-20210930.htm
0001412100,"Maiden Holdings, Ltd. ",6331,FIRE,D0,D0,2022-03-14,https://www.sec.gov/Archives/edgar/data/1412100/000141210022000011/mhld-20211231.htm
0001412100,"Maiden Holdings, Ltd. ",6331,FIRE,D0,D0,2021-03-15,https://www.sec.gov/Archives/edgar/data/1412100/000141210021000017/mhld-20201231.htm
0001842939,ALPHA HEALTHCARE ACQUISITION CORP III ,6770,BLANK CHECKS,NY,DE,2022-04-15,https://www.sec.gov/Archives/edgar/data/1842939/000119312522106907/d268885d10k.htm
0001070050,AppTech Payments Corp. ,7372,SERVICES,CA,CA,2022-03-31,https://www.sec.gov/Archives/edgar/data/1070050/000157570522000237/apcx_10k.htm
0001070050,AppTech Payments Corp. ,7372,SERVICES,CA,CA,2021-03-31,https://www.sec.gov/Archives/edgar/data/1070050/000157570521000156/apcx_10k20.htm
0000873860,OCWEN FINANCIAL CORP ,6162,MORTGAGE BANKERS & LOAN CORRESPONDENTS,FL,FL,2022-02-25,https://www.sec.gov/Archives/edgar/data/873860/000162828022003998/ocn-20211231.htm
0000873860,OCWEN FINANCIAL CORP ,6162,MORTGAGE BANKERS & LOAN CORRESPONDENTS,FL,FL,2021-02-19,https://www.sec.gov/Archives/edgar/data/873860/000162828021002577/ocn-20201231.htm
0000862651,"Investview, Inc. ",7389,SERVICES,NJ,NV,2021-06-29,https://www.sec.gov/Archives/edgar/data/862651/000149315221015566/form10-k.htm
0001750735,Meridian Corp ,6021,NATIONAL COMMERCIAL BANKS,PA,PA,2022-03-16,https://www.sec.gov/Archives/edgar/data/1750735/000155837022003752/mrbk-20211231x10k.htm
0001750735,Meridian Corp ,6021,NATIONAL COMMERCIAL BANKS,PA,PA,2021-03-29,https://www.sec.gov/Archives/edgar/data/1750735/000155837021003625/mrbk-20201231x10k.htm
0001842384,Belong Acquisition Corp. ,6770,BLANK CHECKS,MA,DE,2022-03-30,https://www.sec.gov/Archives/edgar/data/1842384/000121390022016201/f10k2021_belongacq.htm
0001841004,Altimar Acquisition Corp. III ,6770,BLANK CHECKS,NY,E9,2022-03-04,https://www.sec.gov/Archives/edgar/data/1841004/000162828022005114/ataq-20211231.htm
0000100378,TWIN DISC INC ,3560,GENERAL INDUSTRIAL MACHINERY & EQUIPMENT,WI,WI,2021-09-02,https://www.sec.gov/Archives/edgar/data/100378/000143774921021350/twin20210630_10k.htm
0001833764,ABG Acquisition Corp. I ,6770,BLANK CHECKS,NY,E9,2022-03-25,https://www.sec.gov/Archives/edgar/data/1833764/000119312522085204/d320643d10k.htm
0001392091,"Blueknight Energy Partners, L.P. ",4610,PIPE LINES ,OK,DE,2022-03-09,https://www.sec.gov/Archives/edgar/data/1392091/000143774922005686/bkep20211231_10k.htm
0001392091,"Blueknight Energy Partners, L.P. ",4610,PIPE LINES ,OK,DE,2021-03-10,https://www.sec.gov/Archives/edgar/data/1392091/000143774921005571/bkep20201231_10k.htm
0000714256,Sanara MedTech Inc. ,3842,ORTHOPEDIC,TX,TX,2022-03-31,https://www.sec.gov/Archives/edgar/data/714256/000149315222008222/form10-k.htm
0000714256,Sanara MedTech Inc. ,3842,ORTHOPEDIC,TX,TX,2021-03-30,https://www.sec.gov/Archives/edgar/data/714256/000165495421003520/smti_10k.htm
0000803164,CHOICEONE FINANCIAL SERVICES INC ,6022,STATE COMMERCIAL BANKS,MI,MI,2022-03-18,https://www.sec.gov/Archives/edgar/data/803164/000143774922006668/cofs20211231_10k.htm
0000803164,CHOICEONE FINANCIAL SERVICES INC ,6022,STATE COMMERCIAL BANKS,MI,MI,2021-04-01,https://www.sec.gov/Archives/edgar/data/803164/000143774921007939/cofs20201002_10k.htm
0000065312,"EVI INDUSTRIES, INC. ",7200,SERVICES,FL,DE,2021-09-13,https://www.sec.gov/Archives/edgar/data/65312/000117494721000839/evi10k0621.htm
0001579214,"Emerald Holding, Inc. ",7389,SERVICES,CA,DE,2022-02-24,https://www.sec.gov/Archives/edgar/data/1579214/000156459022006683/eex-10k_20211231.htm
0001579214,"Emerald Holding, Inc. ",7389,SERVICES,CA,DE,2021-02-23,https://www.sec.gov/Archives/edgar/data/1579214/000156459021007275/eex-10k_20201231.htm
0001465872,VANTAGE DRILLING INTERNATIONAL ,1381,DRILLING OIL & GAS WELLS,E9,E9,2022-03-30,https://www.sec.gov/Archives/edgar/data/1465872/000095017022005073/ck0001465872-20211231.htm
0001465872,VANTAGE DRILLING INTERNATIONAL ,1381,DRILLING OIL & GAS WELLS,E9,E9,2021-03-18,https://www.sec.gov/Archives/edgar/data/1465872/000156459021014207/vdi-10k_20201231.htm
0001838821,ARYA Sciences Acquisition Corp IV ,2836,BIOLOGICAL PRODUCTS ,NY,E9,2022-03-31,https://www.sec.gov/Archives/edgar/data/1838821/000114036122012071/brhc10035342_10k.htm
0001856365,Finwise Bancorp ,6022,STATE COMMERCIAL BANKS,UT,UT,2022-03-30,https://www.sec.gov/Archives/edgar/data/1856365/000114036122011928/brhc10035698_10k.htm
0001820175,OCA Acquisition Corp. ,6770,BLANK CHECKS,NY,DE,2022-03-31,https://www.sec.gov/Archives/edgar/data/1820175/000121390022016779/f10k2021_ocaacquisition.htm
0001820175,OCA Acquisition Corp. ,6770,BLANK CHECKS,NY,DE,2021-04-08,https://www.sec.gov/Archives/edgar/data/1820175/000121390021020704/f10k2020_ocaacquisition.htm
0001828185,Vaccitech plc ,2834,PHARMACEUTICAL PREPARATIONS,X0,DE,2022-03-25,https://www.sec.gov/Archives/edgar/data/1828185/000110465922037794/vacc-20211231x10k.htm
0001823200,BCLS Acquisition Corp. ,6770,BLANK CHECKS,MA,E9,2022-03-28,https://www.sec.gov/Archives/edgar/data/1823200/000119312522086714/d303332d10k.htm
0001823200,BCLS Acquisition Corp. ,6770,BLANK CHECKS,MA,E9,2021-03-19,https://www.sec.gov/Archives/edgar/data/1823200/000119312521087584/d136437d10k.htm
0001819724,Research Alliance Corp. II ,6770,BLANK CHECKS,NV,DE,2022-03-18,https://www.sec.gov/Archives/edgar/data/1819724/000110465922035554/racb-20211231x10k.htm
0000315374,HURCO COMPANIES INC ,3823,INDUSTRIAL INSTRUMENTS FOR MEASUREMENT,IN,IN,2022-01-07,https://www.sec.gov/Archives/edgar/data/315374/000155837022000137/hurc-20211031x10k.htm
0000315374,HURCO COMPANIES INC ,3823,INDUSTRIAL INSTRUMENTS FOR MEASUREMENT,IN,IN,2021-01-08,https://www.sec.gov/Archives/edgar/data/315374/000155837021000128/hurc-20201031x10k.htm
0001636651,Ovid Therapeutics Inc. ,2834,PHARMACEUTICAL PREPARATIONS,NY,DE,2022-03-15,https://www.sec.gov/Archives/edgar/data/1636651/000095017022003668/ovid-20211231.htm
0001636651,Ovid Therapeutics Inc. ,2834,PHARMACEUTICAL PREPARATIONS,NY,DE,2021-03-15,https://www.sec.gov/Archives/edgar/data/1636651/000156459021013016/ovid-10k_20201231.htm
0000842517,ISABELLA BANK Corp ,6022,STATE COMMERCIAL BANKS,MI,MI,2022-03-15,https://www.sec.gov/Archives/edgar/data/842517/000084251722000061/isba-20211231.htm
0000842517,ISABELLA BANK Corp ,6022,STATE COMMERCIAL BANKS,MI,MI,2021-03-10,https://www.sec.gov/Archives/edgar/data/842517/000084251721000069/isba-20201231.htm
0001018164,WILLIS LEASE FINANCE CORP ,5080,WHOLESALE,FL,DE,2022-03-14,https://www.sec.gov/Archives/edgar/data/1018164/000101816422000007/wlfc-20211231.htm
0001018164,WILLIS LEASE FINANCE CORP ,5080,WHOLESALE,FL,DE,2021-03-15,https://www.sec.gov/Archives/edgar/data/1018164/000101816421000013/wlfc-20201231.htm
0001689375,"Entrada Therapeutics, Inc. ",2834,PHARMACEUTICAL PREPARATIONS,MA,DE,2022-03-15,https://www.sec.gov/Archives/edgar/data/1689375/000155837022003614/trda-20211231x10k.htm
0001852432,ARYA Sciences Acquisition Corp V ,6770,BLANK CHECKS,NY,E9,2022-03-31,https://www.sec.gov/Archives/edgar/data/1852432/000114036122012072/brhc10035161_10k.htm
0001289340,"Stereotaxis, Inc. ",3845,ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS,MO,DE,2022-03-10,https://www.sec.gov/Archives/edgar/data/1289340/000149315222006487/form10-k.htm
0001289340,"Stereotaxis, Inc. ",3845,ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS,MO,DE,2021-03-12,https://www.sec.gov/Archives/edgar/data/1289340/000149315221005868/form10-k.htm
0001607678,"Viking Therapeutics, Inc. ",2834,PHARMACEUTICAL PREPARATIONS,CA,DE,2022-02-09,https://www.sec.gov/Archives/edgar/data/1607678/000156459022004429/vktx-10k_20211231.htm
0001607678,"Viking Therapeutics, Inc. ",2834,PHARMACEUTICAL PREPARATIONS,CA,DE,2021-02-17,https://www.sec.gov/Archives/edgar/data/1607678/000156459021006406/vktx-10k_20201231.htm
0001828376,William Penn Bancorporation ,6036,SAVINGS INSTITUTIONS,PA,MD,2021-09-15,https://www.sec.gov/Archives/edgar/data/1828376/000155837021012519/wmpn-20210630x10k.htm
0000074046,Oil-Dri Corp of America ,3990,MISCELLANEOUS MANUFACTURING INDUSTRIES,IL,DE,2021-10-13,https://www.sec.gov/Archives/edgar/data/74046/000007404621000082/odc-20210731.htm
0001843724,AMCI Acquisition Corp. II ,2860,INDUSTRIAL ORGANIC CHEMICALS,CT,DE,2022-03-25,https://www.sec.gov/Archives/edgar/data/1843724/000141057822000520/amci-20211231x10k.htm
0001158172,"COMSCORE, INC. ",7389,SERVICES,VA,DE,2022-03-02,https://www.sec.gov/Archives/edgar/data/1158172/000115817222000011/scor-20211231.htm
0001158172,"COMSCORE, INC. ",7389,SERVICES,VA,DE,2021-03-10,https://www.sec.gov/Archives/edgar/data/1158172/000115817221000021/scor-20201231.htm
0001846968,Cascadia Acquisition Corp. ,6770,BLANK CHECKS,WA,DE,2022-03-31,https://www.sec.gov/Archives/edgar/data/1846968/000119312522091887/d242842d10k.htm
0001842219,Agrico Acquisition Corp. ,0100,AGRICULTURE PRODUCTION ,E9,E9,2022-04-01,https://www.sec.gov/Archives/edgar/data/1842219/000121390022017404/f10k2021_agricoacquis.htm
0000072633,NORTH EUROPEAN OIL ROYALTY TRUST ,6792,OIL ROYALTY TRADERS,NH,NH,2021-12-30,https://www.sec.gov/Archives/edgar/data/72633/000007263321000024/tenk2021.htm
0001847398,"NorthEast Community Bancorp, Inc./MD/ ",6036,SAVINGS INSTITUTIONS,NY,MD,2022-03-30,https://www.sec.gov/Archives/edgar/data/1847398/000155837022004780/necb-20211231x10k.htm
0000700841,"RCM TECHNOLOGIES, INC. ",7363,SERVICES,NJ,NV,2022-04-04,https://www.sec.gov/Archives/edgar/data/700841/000143774922008182/rcmt20220101_10k.htm
0000700841,"RCM TECHNOLOGIES, INC. ",7363,SERVICES,NJ,NV,2021-04-02,https://www.sec.gov/Archives/edgar/data/700841/000070084121000013/form10k010221.htm
0001849058,Clover Leaf Capital Corp. ,6770,BLANK CHECKS,FL,DE,2022-04-15,https://www.sec.gov/Archives/edgar/data/1849058/000121390022020141/f10k2021_cloverleaf.htm
0001773087,Tuscan Holdings Corp. II ,6770,BLANK CHECKS,NY,DE,2022-04-25,https://www.sec.gov/Archives/edgar/data/1773087/000121390022021231/f10k2021_tuscanhold2.htm
0001773087,Tuscan Holdings Corp. II ,6770,BLANK CHECKS,NY,DE,2021-03-19,https://www.sec.gov/Archives/edgar/data/1773087/000121390021016560/f10k2020_tuscanholdings2.htm
0001499832,"Townsquare Media, Inc. ",4832,RADIO BROADCASTING STATIONS,NY,DE,2022-03-16,https://www.sec.gov/Archives/edgar/data/1499832/000149983222000027/tsq-20211231.htm
0001499832,"Townsquare Media, Inc. ",4832,RADIO BROADCASTING STATIONS,NY,DE,2021-03-16,https://www.sec.gov/Archives/edgar/data/1499832/000149983221000046/tsq-20201231.htm
0001572334,Virginia National Bankshares Corp ,6021,NATIONAL COMMERCIAL BANKS,VA,VA,2022-03-25,https://www.sec.gov/Archives/edgar/data/1572334/000095017022004667/vabk-20211231.htm
0001572334,Virginia National Bankshares Corp ,6021,NATIONAL COMMERCIAL BANKS,VA,VA,2021-03-19,https://www.sec.gov/Archives/edgar/data/1572334/000156459021014343/vabk-10k_20201231.htm
0001753539,BlackSky Technology Inc. ,3663,RADIO & TV BROADCASTING & COMMUNICATIONS EQUIPMENT,VA,DE,2022-03-31,https://www.sec.gov/Archives/edgar/data/1753539/000175353922000020/bksy-20211231.htm
0001753539,BlackSky Technology Inc. ,3663,RADIO & TV BROADCASTING & COMMUNICATIONS EQUIPMENT,VA,DE,2021-03-31,https://www.sec.gov/Archives/edgar/data/1753539/000119312521100894/d162561d10k.htm
0001847440,Coliseum Acquisition Corp. ,6770,BLANK CHECKS,NY,E9,2022-04-18,https://www.sec.gov/Archives/edgar/data/1847440/000141057822000964/mita-20211231x10k.htm
0001360214,"HARROW HEALTH, INC. ",2834,PHARMACEUTICAL PREPARATIONS,TN,DE,2022-03-10,https://www.sec.gov/Archives/edgar/data/1360214/000149315222006525/form-10k.htm
0001360214,"HARROW HEALTH, INC. ",2834,PHARMACEUTICAL PREPARATIONS,TN,DE,2021-03-08,https://www.sec.gov/Archives/edgar/data/1360214/000149315221005583/form10-k.htm
0000866273,MATRIX SERVICE CO ,1700,CONSTRUCTION SPECIAL TRADE CONTRACTORS,OK,DE,2021-09-13,https://www.sec.gov/Archives/edgar/data/866273/000086627321000088/mtrx-20210630.htm
0001857662,AxonPrime Infrastructure Acquisition Corp ,6770,BLANK CHECKS,NY,DE,2022-03-31,https://www.sec.gov/Archives/edgar/data/1857662/000114036122012282/form10k.htm
0001807594,Malacca Straits Acquisition Co Ltd ,6770,BLANK CHECKS,E9,E9,2022-03-31,https://www.sec.gov/Archives/edgar/data/1807594/000121390022016749/f10k2021_malaccastraits.htm
0001807594,Malacca Straits Acquisition Co Ltd ,6770,BLANK CHECKS,E9,E9,2021-03-31,https://www.sec.gov/Archives/edgar/data/1807594/000121390021019203/f10k2020_malaccastraits.htm
0000075208,OVERSEAS SHIPHOLDING GROUP INC ,4412,DEEP SEA FOREIGN TRANSPORTATION OF FREIGHT,FL,FL,2022-03-09,https://www.sec.gov/Archives/edgar/data/75208/000149315222006400/form10-k.htm
0000075208,OVERSEAS SHIPHOLDING GROUP INC ,4412,DEEP SEA FOREIGN TRANSPORTATION OF FREIGHT,FL,FL,2021-04-01,https://www.sec.gov/Archives/edgar/data/75208/000149315221007754/form10-k.htm
0001114925,LANTRONIX INC ,3576,COMPUTER COMMUNICATIONS EQUIPMENT,CA,DE,2021-08-27,https://www.sec.gov/Archives/edgar/data/1114925/000168316821003966/lantronix_i10k-063021.htm
0001841867,Aries I Acquisition Corp. ,6770,BLANK CHECKS,E9,E9,2022-03-31,https://www.sec.gov/Archives/edgar/data/1841867/000141057822000778/rammu-20211231x10k.htm
0001660334,Verrica Pharmaceuticals Inc. ,2834,PHARMACEUTICAL PREPARATIONS,PA,DE,2022-03-02,https://www.sec.gov/Archives/edgar/data/1660334/000095017022002685/vrca-20211231.htm
0001660334,Verrica Pharmaceuticals Inc. ,2834,PHARMACEUTICAL PREPARATIONS,PA,DE,2021-03-17,https://www.sec.gov/Archives/edgar/data/1660334/000156459021013876/vrca-10k_20201231.htm
0001823882,Airspan Networks Holdings Inc. ,3663,RADIO & TV BROADCASTING & COMMUNICATIONS EQUIPMENT,FL,DE,2022-04-08,https://www.sec.gov/Archives/edgar/data/1823882/000182912622007958/airspannetworks_10k.htm
0001823882,Airspan Networks Holdings Inc. ,3663,RADIO & TV BROADCASTING & COMMUNICATIONS EQUIPMENT,FL,DE,2021-03-31,https://www.sec.gov/Archives/edgar/data/1823882/000182912621002055/newbeginningsacq_10k.htm
0000807707,VOXX International Corp ,5065,WHOLESALE,NY,DE,2022-05-16,https://www.sec.gov/Archives/edgar/data/807707/000156459022020425/voxx-10k_20220228.htm
0000807707,VOXX International Corp ,5065,WHOLESALE,NY,DE,2021-05-13,https://www.sec.gov/Archives/edgar/data/807707/000156459021027539/voxx-10k_20210228.htm
0001035976,"FNCB Bancorp, Inc. ",6021,NATIONAL COMMERCIAL BANKS,PA,PA,2022-03-11,https://www.sec.gov/Archives/edgar/data/1035976/000143774922006006/fncb20211231_10k.htm
0001035976,"FNCB Bancorp, Inc. ",6021,NATIONAL COMMERCIAL BANKS,PA,PA,2021-03-12,https://www.sec.gov/Archives/edgar/data/1035976/000143774921005940/fncb20201231_10k.htm
0001562151,"Crimson Wine Group, Ltd ",2080,BEVERAGES,CA,DE,2022-03-10,https://www.sec.gov/Archives/edgar/data/1562151/000156215122000007/cwgl-20211231.htm
0001562151,"Crimson Wine Group, Ltd ",2080,BEVERAGES,CA,DE,2021-04-13,https://www.sec.gov/Archives/edgar/data/1562151/000156215121000031/cwgl-20201231.htm
0001326190,"Altimmune, Inc. ",2834,PHARMACEUTICAL PREPARATIONS,MD,DE,2022-03-15,https://www.sec.gov/Archives/edgar/data/1326190/000155837022003659/alt-20211231x10k.htm
0001326190,"Altimmune, Inc. ",2834,PHARMACEUTICAL PREPARATIONS,MD,DE,2021-02-25,https://www.sec.gov/Archives/edgar/data/1326190/000156459021008422/alt-10k_20201231.htm
0001752036,California BanCorp ,6022,STATE COMMERCIAL BANKS,CA,CA,2022-03-23,https://www.sec.gov/Archives/edgar/data/1752036/000119312522081877/d317050d10k.htm
